id,ident,type,name,latitude_deg,longitude_deg,elevation_ft,continent,iso_country,iso_region,municipality,scheduled_service,gps_code,iata_code,local_code,home_link,wikipedia_link,keywords
10498,3II1,small_airport,Shenandoah Flying Field,39.41669846,-86.63580322,720,NA,US,US-IN,Gosport,no,3II1,,3II1,,,
10499,3II2,small_airport,Fifer Field,38.21279907,-87.91950226,445,NA,US,US-IN,Griffin,no,3II2,,3II2,,,
10500,3II3,small_airport,Basting Airport,41.0870018,-84.8411026,755,NA,US,US-IN,Woodburn,no,3II3,,3II3,,,
10501,3II4,heliport,Lafayette Home Hospital Heliport,40.4197998,-86.86669922,680,NA,US,US-IN,Lafayette,no,3II4,,3II4,,,
10502,3II5,small_airport,Stout Field,41.08390045,-86.77330017,700,NA,US,US-IN,Medaryville,no,3II5,,3II5,,,
10503,3II6,heliport,Hawthorn Mine Heliport,38.93199921,-87.24060059,533,NA,US,US-IN,Pleasantville,no,3II6,,3II6,,,
10504,3II7,heliport,Army Aviation Support Facility Heliport,39.58340073,-85.80000305,790,NA,US,US-IN,Shelbyville,no,3II7,,3II7,,,
10505,3II8,small_airport,Birkey Private Airport,41.44229889,-86.26110077,796,NA,US,US-IN,Bremen,no,3II8,,3II8,,,
10506,3II9,small_airport,Dick's Strip,41.09730148,-85.24220276,850,NA,US,US-IN,Arcola,no,3II9,,3II9,,,
10507,3IL0,heliport,Patten Industries Heliport,41.92292921,-87.96278246,695,NA,US,US-IL,Elmhurst,no,3IL0,,3IL0,,,
10508,3IL1,small_airport,Silver Creek Gliderport,38.9253006,-89.66220093,595,NA,US,US-IL,New Douglas,no,3IL1,,3IL1,http://www.silvercreekgliderclub.com/,,
10509,3IL2,small_airport,Sweedler Airport,41.41230011,-88.04869843,669,NA,US,US-IL,Elwood,no,3IL2,,3IL2,,,
10510,3IL3,heliport,Stillman Fire Heliport,42.10559845,-89.1832962,720,NA,US,US-IL,Stillman Valley,no,3IL3,,3IL3,,,
10511,3IL4,heliport,Maaks Heliport,40.13140106,-89.59320068,527,NA,US,US-IL,Middletown,no,3IL4,,3IL4,,,
10512,3IL5,heliport,Illinois State Fair Heliport,39.83580017,-89.63970184,580,NA,US,US-IL,Springfield,no,3IL5,,3IL5,,,
10513,3IL6,heliport,Pinckneyville Correctional Center Heliport,38.08330154,-89.31999969,463,NA,US,US-IL,Pinckneyville,no,3IL6,,3IL6,,,
10514,3IL7,small_airport,Home Free Airport,41.80339813,-89.02179718,819,NA,US,US-IL,Steward,no,3IL7,,3IL7,,,
10515,3IL8,heliport,Evanston Hospital-Golf Course Site Heliport,42.06480026,-87.68450165,610,NA,US,US-IL,Evanston,no,3IL8,,3IL8,,,
10516,3IL9,small_airport,Sugar Creek Farm Airport,40.26940155,-89.30220032,600,NA,US,US-IL,Atlanta,no,3IL9,,3IL9,,,
10517,3IN2,small_airport,Dupouy Airport,40.4192009,-85.85610199,860,NA,US,US-IN,Point Isabel,no,3IN2,,3IN2,,,
10518,3IN3,small_airport,Carlson Farm Airport,41.52310181,-87.16390228,690,NA,US,US-IN,Portage,no,3IN3,,3IN3,,,
10519,3IN4,small_airport,Johnson Airport,40.77500153,-85.33889771,830,NA,US,US-IN,Markle,no,3IN4,,3IN4,,,
10520,3IN5,small_airport,Pippenger Airport,41.31689835,-85.37139893,980,NA,US,US-IN,Albion,no,3IN5,,3IN5,,,
10521,3IN6,small_airport,Holloway Field,38.588333,-85.505833,750,NA,US,US-IN,New Washington,yes,3IN6,,3IN6,,,
10522,3IN7,small_airport,Chain-O-Lakes Airport,41.66249847,-86.35420227,743,NA,US,US-IN,South Bend,no,3IN7,,3IN7,,,
10523,3IN8,small_airport,Ddt Field,41.20470047,-86.34580231,823,NA,US,US-IN,Culver,no,3IN8,,3IN8,,,
10524,3IN9,small_airport,Thomas Airport,40.15140152,-86.11920166,890,NA,US,US-IN,Cicero,no,3IN9,,3IN9,,,
10525,3IS1,small_airport,Mc Coy Airport,39.70000076,-89.20899963,615,NA,US,US-IL,Blue Mound,no,3IS1,,3IS1,,,
10526,3IS2,small_airport,Earp Airport,40.74060059,-90.66960144,740,NA,US,US-IL,Roseville,no,3IS2,,3IS2,,,
10527,3IS3,small_airport,Noland RLA Restricted Landing Area,39.73339844,-89.15010071,600,NA,US,US-IL,Blue Mound,no,3IS3,,3IS3,,,
10528,3IS4,small_airport,Merkle Airport,42.28889847,-90.34539795,970,NA,US,US-IL,Hanover,no,3IS4,,3IS4,,,
10529,3IS5,small_airport,Holmes Southeast Airport,39.685394,-89.598722,590,NA,US,US-IL,Pawnee,no,3IS5,,3IS5,,,Holmes Airport
10530,3IS6,small_airport,Davy Jones /Private/ Airport,38.22280121,-88.88279724,500,NA,US,US-IL,Bonnie,no,3IS6,,3IS6,,,
10531,3IS7,small_airport,Foote Airport,41.08670044,-89.09590149,650,NA,US,US-IL,Wenona,no,3IS7,,3IS7,,,
10532,3IS8,small_airport,Rinkenberger Restricted Landing Area,41.23089981,-89.61569977,808,NA,US,US-IL,Bradford,no,3IS8,BDF,3IS8,,,
10533,3IS9,heliport,Grand Tower Heliport,37.63280106,-89.5062027,370,NA,US,US-IL,Grand Tower,no,3IS9,,3IS9,,,
10534,3J6,small_airport,Davis Field,30.79750061,-82.02760315,68,NA,US,US-GA,Folkston,no,3J6,,3J6,,,
45532,3JY2,heliport,Cherry Hill Heliport,40.8705,-74.44325,3,NA,US,US-NJ,Parsippany-Troy Hills,no,3JY2,,3JY2,,,
10535,3K0,heliport,Skilak Blm Helistop,60.4803009,-150.4550018,275,NA,US,US-AK,Skilak Guard Station,no,3K0,,3K0,,,
10536,3K4,closed,Hillsboro Municipal Airport,39.1445,-89.457,637,NA,US,US-IL,Hillsboro,no,,,,,,3K4
10537,3K9,seaplane_base,Upper Wasilla Lake Seaplane Base,61.58869934,-149.3849945,330,NA,US,US-AK,Wasilla,no,3K9,,3K9,,,
10538,3KK,small_airport,Kankakee Airport,41.09999847,-87.91670227,625,NA,US,US-IL,Kankakee,no,3KK,,3KK,,,
10539,3KS0,heliport,Stormont-Vail Hospital Heliport,39.05250168,-95.69550323,920,NA,US,US-KS,Topeka,no,3KS0,,3KS0,,,
10540,3KS1,small_airport,Mesa Verde Airport,39.1556015,-95.74330139,1080,NA,US,US-KS,Topeka,no,3KS1,,3KS1,,,
10541,3KS3,small_airport,Rogers Airport,37.40000153,-97.19200134,1210,NA,US,US-KS,Udall,no,3KS3,,3KS3,,,
10542,3KS4,small_airport,Eveleigh Farms Airport,37.76779938,-101.4349976,3207,NA,US,US-KS,Ulysses,no,3KS4,,3KS4,,,
10543,3KS5,small_airport,High Point Airport,37.84271559,-97.35144138,1395,NA,US,US-KS,Valley Center,no,3KS5,,3KS5,,,
10544,3KS6,heliport,St Mary Hospital Heliport,39.2018013,-96.60079956,1150,NA,US,US-KS,Manhattan,no,3KS6,,3KS6,,,
10545,3KS7,small_airport,Berwick Airport,37.82920074,-97.34889984,1400,NA,US,US-KS,Valley Center,no,3KS7,,3KS7,,,
10546,3KS8,small_airport,Reed-Wilsonton Airport,37.25650024,-95.33360291,920,NA,US,US-KS,Altamont,no,3KS8,,3KS8,,,
10547,3KY0,closed,Lamar Field,37.896702,-86.789397,410,NA,US,US-KY,Hawesville,no,,,,,,3KY0
10548,3KY1,small_airport,Goode Airpark,37.64139938,-87.13169861,395,NA,US,US-KY,Utica,no,3KY1,,3KY1,,,
10549,3KY2,small_airport,Chesnut Knolls Airport,37.15110016,-84.25749969,1265,NA,US,US-KY,London,no,3KY2,,3KY2,,,
10550,3KY3,small_airport,Mason Valley Airport,38.03829956,-85.35939789,510,NA,US,US-KY,Taylorsville,no,3KY3,,3KY3,,,
10551,3KY4,small_airport,Craw Daddy Landing Airport,38.67279816,-85.18280029,460,NA,US,US-KY,Carrollton,no,3KY4,,3KY4,,,
10552,3KY5,heliport,Carroll County Hospital Heliport,38.68330002,-85.16670227,480,NA,US,US-KY,Carrollton,no,3KY5,,3KY5,,,
10553,3KY6,closed,Russell Airport,38.0306,-86.231697,430,NA,US,US-KY,Battletown,no,,,,,,3KY6
10554,3KY7,small_airport,Eagle's Nest Airport,38.10329819,-86.45690155,450,NA,US,US-KY,Battletown,no,3KY7,,3KY7,,,
10555,3KY8,heliport,Fidelity Heliport,39.0279007,-84.5243988,756,NA,US,US-KY,Covington,no,3KY8,,3KY8,,,
10556,3KY9,small_airport,Miles Field,38.125,-85.125,850,NA,US,US-KY,Shelbyville,no,3KY9,,3KY9,,,
10557,3L1,closed,Charlie Hammonds Seaplane Base,29.589899,-90.713402,5,NA,US,US-LA,Houma,no,,,,,https://en.wikipedia.org/wiki/Charlie_Hammonds_Seaplane_Base,3L1
10558,3L7,small_airport,Flying M Ranch Airport,44.73830032,-83.37969971,830,NA,US,US-MI,Lincoln,no,3L7,,3L7,,,
10559,3LA0,small_airport,Harrington Flying Service Airport,29.91970062,-92.24739838,10,NA,US,US-LA,Kaplan,no,3LA0,,3LA0,,,
10560,3LA1,small_airport,Wilder Airport,30.55850029,-92.8042984,55,NA,US,US-LA,Kinder,no,3LA1,,3LA1,,,
10561,3LA2,seaplane_base,Southern Natural Gas Co. Seaplane Base,30.28079987,-89.95420074,,NA,US,US-LA,Lacombe,no,3LA2,,3LA2,,,
10562,3LA3,small_airport,La Coste Construction County Airport,30.50239944,-91.24289703,34,NA,US,US-LA,Baton Rouge,no,3LA3,,3LA3,,,
10563,3LA4,small_airport,Little Pecan Island Airport,29.799701,-92.803563,7,NA,US,US-LA,Grand Chenier,no,3LA4,,3LA4,,,Lake Arthur
10564,3LA5,closed,Petroleum Helicopters Heliport,30.2169,-93.153801,10,NA,US,US-LA,Lake Charles,no,,,,,,3LA5
10565,3LA6,small_airport,Morgan Crop Service Nr 2 Airport,30.13769913,-93.07929993,12,NA,US,US-LA,Lake Charles,no,3LA6,,3LA6,,,
10566,3LA7,heliport,Variable Bor Ram Heliport,30.076753,-91.948969,30,NA,US,US-LA,Broussard,yes,3LA7,,3LA7,,,
10567,3LA8,small_airport,Open A-1 Ranch Airport,30.13850021,-93.22789764,16,NA,US,US-LA,Lake Charles,no,3LA8,,3LA8,,,
10568,3LA9,small_airport,Morgan Crop Service Airport,30.22940063,-93.08850098,12,NA,US,US-LA,Lake Charles,no,3LA9,,3LA9,,,
10569,3LL0,small_airport,Miller Airport,42.49169922,-89.09590149,760,NA,US,US-IL,South Beloit,no,3LL0,,3LL0,,,
10570,3LL1,small_airport,Herschel Hunter Airport,38.22230148,-89.70429993,470,NA,US,US-IL,Marissa,no,3LL1,,3LL1,,,
10571,3LL2,heliport,Hammond-Henry Hospital Heliport,41.46110153,-90.1568985,650,NA,US,US-IL,Geneseo,no,3LL2,,3LL2,,,
10572,3LL3,small_airport,Kibler Airport,39.44609833,-87.64450073,588,NA,US,US-IL,Marshall,no,3LL3,,3LL3,,,
10573,3LL4,small_airport,Pillow Hill Airport,42.44720078,-88.20149994,815,NA,US,US-IL,Spring Grove,no,3LL4,,3LL4,,,
10574,3LL5,small_airport,Richardson Field,42.46450043,-88.23429871,860,NA,US,US-IL,Spring Grove,no,3LL5,,3LL5,,,
45401,3LL6,small_airport,Bickel Airport,38.335,-89.769722,530,NA,US,US-IL,New Athens,no,3LL6,,3LL6,,,
10575,3LL7,heliport,St Margarets Hospital Heliport,41.32500076,-89.19730377,625,NA,US,US-IL,Spring Valley,no,3LL7,,3LL7,,,
10576,3LL8,small_airport,Mc Leansboro Airport,38.07419968,-88.53759766,415,NA,US,US-IL,Mc Leansboro,no,3LL8,,3LL8,,,
10577,3LL9,small_airport,Compton Airport,38.80419922,-89.60890198,535,NA,US,US-IL,Pocahontas,no,3LL9,,3LL9,,,
10578,3LS7,small_airport,Bock Farms Airport,39.9864006,-89.51170349,592,NA,US,US-IL,Williamsville,no,3LS7,,3LS7,,,
10579,3M0,small_airport,Gastons Airport,36.34870148,-92.55709839,479,NA,US,US-AR,Lakeview,no,3M0,,3M0,,,
10580,3M1,heliport,Hermitage Lions Heliport,37.94720078,-93.33360291,902,NA,US,US-MO,Hermitage,no,3M1,,3M1,,,
10581,3M5,small_airport,Moontown Airport,34.74729919,-86.46140289,650,NA,US,US-AL,Huntsville,no,3M5,,3M5,,,
10582,3MA0,heliport,Compaq Woburn Heliport,42.50979996,-71.13639832,80,NA,US,US-MA,Woburn,no,3MA0,,3MA0,,,
10583,3MA1,heliport,Marlborough Hospital Heliport,42.35620117,-71.55509949,520,NA,US,US-MA,Marlborough,no,3MA1,,3MA1,,,
10584,3MA2,small_airport,Baines Airport,42.31620026,-73.03199768,1160,NA,US,US-MA,Middlefield,no,3MA2,,3MA2,,,
10585,3MA3,heliport,Seapuit Heliport,41.61149979,-70.41529846,20,NA,US,US-MA,Barnstable,no,3MA3,,3MA3,,,
10586,3MA4,heliport,North Chatham Heliport,41.71480179,-69.9661026,10,NA,US,US-MA,Chatham,no,3MA4,,3MA4,,,
10587,3MA5,small_airport,Westport Airport,41.54320145,-71.03530121,80,NA,US,US-MA,Westport,no,3MA5,,3MA5,,,
10588,3MA6,heliport,Happy Heliport,41.58369827,-71.04060364,127,NA,US,US-MA,Dartmouth,no,3MA6,,3MA6,,,
10589,3MA7,heliport,Gear Plant Heliport,42.45230103,-70.96559906,10,NA,US,US-MA,Lynn,no,3MA7,,3MA7,,,
10590,3MA8,heliport,Sadler Hill Heliport,42.62229919,-70.65229797,125,NA,US,US-MA,Gloucester,no,3MA8,,3MA8,,,
10591,3MA9,heliport,Marston Mills Heliport,41.64039993,-70.40779877,10,NA,US,US-MA,Marston Mills,no,3MA9,,3MA9,,,
10592,3MD0,small_airport,Burhans Memorial Airport,39.34820175,-77.33609772,490,NA,US,US-MD,Frederick,no,3MD0,,3MD0,,,
10593,3MD1,heliport,Southern Md Hospital Center Heliport,38.74810028,-76.87719727,270,NA,US,US-MD,Clinton,no,3MD1,,3MD1,,,
10594,3MD2,heliport,Garrett County Memorial Hospital Heliport,39.41320038,-79.40119934,2457,NA,US,US-MD,Oakland,no,3MD2,,3MD2,,,
10595,3MD3,heliport,Hoopers Heliport,38.31150055,-75.12049866,3,NA,US,US-MD,Ocean City,no,3MD3,,3MD3,,,
10596,3MD4,small_airport,Fairview Airport,38.9776001,-76.63939667,150,NA,US,US-MD,Annapolis,no,3MD4,,3MD4,,,
10597,3MD5,small_airport,Hidden Hills Airport,38.62120056,-75.84130096,20,NA,US,US-MD,Hurlock,no,3MD5,,3MD5,,,
10598,3MD6,small_airport,West St Mary's Airport,38.18899918,-76.44689941,50,NA,US,US-MD,Drayden,no,3MD6,,3MD6,,,
10599,3MD7,heliport,Green Terrace Heliport,39.40259933,-76.50499725,310,NA,US,US-MD,Baltimore,no,3MD7,,3MD7,,,
10600,3MD8,small_airport,Pokety Airport,38.61230087,-76.1710968,10,NA,US,US-MD,Cambridge,no,3MD8,,3MD8,,,
10601,3MD9,small_airport,Chandler Airport,38.11819839,-76.39129639,17,NA,US,US-MD,Ridge,no,3MD9,,3MD9,,,
301251,3ME7,seaplane_base,Peru / Destiny Cove SPB,44.460597,-70.396957,580,NA,US,US-ME,,no,3ME7,,,,,
10602,3ME8,seaplane_base,Mast Cove Seaplane Base,43.99499893,-70.64129639,267,NA,US,US-ME,Naples,no,3ME8,,3ME8,,,
10603,3MI0,small_airport,Doss Field,43.93700027,-85.02200317,1050,NA,US,US-MI,Lake George,no,3MI0,,3MI0,,,
10604,3MI1,closed,Fuller Heliport,42.5623,-83.659103,1060,NA,US,US-MI,Milford,no,,,,,,3MI1
10605,3MI2,small_airport,South Fox Island Airport,45.39920044,-85.83010101,616,NA,US,US-MI,Northport,no,3MI2,,3MI2,,,
45478,3MI3,heliport,Zayti Field Heliport,42.440222,-83.515861,901,NA,US,US-MI,Novi,no,3MI3,,3MI3,,,
10606,3MI4,heliport,Clear Sky Heliport,42.18500137,-85.72170258,980,NA,US,US-MI,Kalamazoo,no,3MI4,,3MI4,,,
10607,3MI5,small_airport,Innes Acres Airport,43.45000076,-83.02770233,775,NA,US,US-MI,Decker,no,3MI5,,3MI5,,,
10608,3MI6,heliport,Highland Heliport,42.6570015,-83.65019989,1040,NA,US,US-MI,Highland,no,3MI6,,3MI6,,,
10609,3MI7,small_airport,Willie Run Airport,42.82920074,-83.36859894,1043,NA,US,US-MI,Ortonville,no,3MI7,,3MI7,,,
10610,3MI8,heliport,Bendix Heliport,42.48059845,-83.24770355,715,NA,US,US-MI,Southfield,no,3MI8,,3MI8,,,
10611,3MI9,seaplane_base,Ness Landing Seaplane Base,45.90390015,-86.97029877,580,NA,US,US-MI,Rapid River,no,3MI9,,3MI9,,,
10612,3MN0,seaplane_base,Shadduck Seaplane Base,45.29219818,-94.09470367,991,NA,US,US-MN,Annandale,no,3MN0,,3MN0,,,
10613,3MN1,small_airport,Stahlberg-Mohr Airport,47.44850159,-92.64489746,1380,NA,US,US-MN,Iron Junction,no,3MN1,,3MN1,,,
10614,3MN2,heliport,Mercy Hospital & Healthcare Center Heliport,46.44070053,-92.77549744,1060,NA,US,US-MN,Moose Lake,no,3MN2,,3MN2,,,
10615,3MN3,closed,Honker Flats Airport,48.538896,-95.952004,1190,NA,US,US-MN,Middle River,no,,,,,,3MN3
10616,3MN4,closed,Agri Helicopter Inc. Heliport,44.094101,-93.267997,1148,NA,US,US-MN,Owatonna,no,,,,,,3MN4
10617,3MN5,closed,Little Rock/Rock Port Airport,45.723,-94.193901,1055,NA,US,US-MN,Rice,no,,,,,,3MN5
10618,3MN6,heliport,Immanuel - St Joseph's Hospital Heliport,44.16889954,-93.99500275,1076,NA,US,US-MN,Mankato,no,3MN6,,3MN6,,,
10619,3MN7,small_airport,Blue Sky Airport,46.80049896,-96.59500122,927,NA,US,US-MN,Sabin,no,3MN7,,3MN7,,,
10620,3MN8,small_airport,Aysta Field,45.52270126,-94.12280273,1024,NA,US,US-MN,St Cloud,no,3MN8,,3MN8,,,
10621,3MN9,small_airport,Schumacher Airport,44.9844017,-93.93609619,1020,NA,US,US-MN,Oster,no,3MN9,,3MN9,,,
10622,3MO,small_airport,Osceola Municipal Airport,38.01860046,-93.69309998,900,NA,US,US-MO,Osceola,no,23MU,,23MU,,https://en.wikipedia.org/wiki/Osceola_Municipal_Airport_(Missouri),3MO
10623,3MO1,heliport,Police Department Helicopter Maint Facility Heliport,39.04579926,-94.49749756,855,NA,US,US-MO,Kansas City,no,3MO1,,3MO1,,,
10624,3MO2,small_airport,Ultra Flight Airpark,38.6908989,-91.34100342,502,NA,US,US-MO,Berger,no,3MO2,,3MO2,,,
10625,3MO3,heliport,Research Medical Center Heliport,39.0080986,-94.55819702,947,NA,US,US-MO,Kansas City,no,3MO3,,3MO3,,,
10626,3MO4,small_airport,Penman Airport,36.45059967,-89.62809753,287,NA,US,US-MO,Portageville,no,3MO4,,3MO4,,,
10627,3MO5,small_airport,Nimsick Airport,37.12810135,-94.2161026,1095,NA,US,US-MO,Carthage,no,3MO5,,3MO5,,,
10628,3MO6,small_airport,Kitty Hawk Estates Airport,39.33560181,-94.4835968,1000,NA,US,US-MO,Kearney,no,3MO6,,3MO6,,,
10629,3MO7,small_airport,Fairbanks Airport,40.08330154,-94.61689758,1083,NA,US,US-MO,King City,no,3MO7,,3MO7,,,
10630,3MO8,small_airport,Fizzle Ridge Airport,40.0318985,-94.53769684,1096,NA,US,US-MO,King City,no,3MO8,,3MO8,,,
10631,3MO9,heliport,Quad State Helicopter Heliport,40.03329849,-94.53769684,1080,NA,US,US-MO,King City,no,3MO9,,3MO9,,,
10632,3MS0,heliport,Grand Gulf Heliport,32.01399994,-91.05210114,160,NA,US,US-MS,Port Gibson,no,3MS0,,3MS0,,,
10633,3MS1,small_airport,Thomas Field,34.80580139,-89.46089935,485,NA,US,US-MS,Holly Springs,no,3MS1,,3MS1,,,
10634,3MS2,small_airport,Thunderfoot Ranch Airport,31.07909966,-90.02839661,390,NA,US,US-MS,Tylertown,no,3MS2,,3MS2,,,
10635,3MS3,small_airport,Root Hog Airport,32.51589966,-90.35119629,220,NA,US,US-MS,Flora,no,3MS3,,3MS3,,,
10636,3MS4,heliport,Pascagoula Naval Station Heliport,30.33839989,-88.57360077,13,NA,US,US-MS,Pascagoula,no,3MS4,,3MS4,,,
10637,3MS5,small_airport,Mitchell's Airport,33.30179977,-89.81430054,323,NA,US,US-MS,Vaiden,no,3MS5,,3MS5,,,
10638,3MS6,small_airport,E E Lane Airport,32.5542984,-90.30290222,268,NA,US,US-MS,Flora,no,3MS6,,3MS6,,,
10639,3MS8,small_airport,Fairview Farms Airport,32.94219971,-88.3635025,170,NA,US,US-MS,Scooba,no,3MS8,,3MS8,,,
10640,3MS9,small_airport,Union Municipal Airport,32.58069992,-89.13619995,512,NA,US,US-MS,Union,no,3MS9,,3MS9,,,
45515,3MT3,small_airport,Three Cross Ranch Airport,46.125556,-109.365,3930,NA,US,US-MT,Ryegate,no,3MT3,,3MT3,,,
324431,3MT6,small_airport,Nistler Airport,45.634272,-111.11433,5035,NA,US,US-MT,Bozeman,no,3MT6,,3MT6,,,
10641,3N5,small_airport,Newton Airport,41.02730179,-74.75849915,620,NA,US,US-NJ,Newton,no,3N5,,3N5,,,
10643,3N8,small_airport,Mahnomen County Airport,47.25999832,-95.92810059,1244,NA,US,US-MN,Mahnomen,no,3N8,,3N8,,,
10644,3N9,small_airport,Alamo Navajo Airport,34.3628006,-107.4960022,6460,NA,US,US-NM,Alamo,no,3N9,,3N9,,,
10645,3NA0,small_airport,Erickson Airport,47.41669846,-97.5114975,1095,NA,US,US-ND,Clifford,no,3NA0,,3NA0,,,
10646,3NA2,small_airport,Lorentzen Airport,47.30279922,-101.0670013,1790,NA,US,US-ND,Washburn,no,3NA2,,3NA2,,,
10647,3NA6,small_airport,Risovi Ranch Strip,47.77059937,-99.46179962,1560,NA,US,US-ND,Hamberg,no,3NA6,,3NA6,,,
10648,3NA7,heliport,J. R. Heliport,47.38610077,-98.71700287,1530,NA,US,US-ND,Kensal,no,3NA7,,3NA7,,,
10649,3NC0,small_airport,Clyde Valley Airport,35.69039917,-81.71230316,1100,NA,US,US-NC,Morganton,no,3NC0,,3NC0,,,
10650,3NC1,small_airport,Welborn Farm Airport,36.20539856,-80.65840149,1030,NA,US,US-NC,Boonville,no,3NC1,,3NC1,,,
10651,3NC2,heliport,Garner Road Heliport,35.732111,-78.628722,375,NA,US,US-NC,Raleigh,no,3NC2,,3NC2,,,
10652,3NC3,small_airport,Tucker Field,35.24689865,-80.40750122,645,NA,US,US-NC,Locust,no,3NC3,,3NC3,,,
10653,3NC4,small_airport,Mc Donald Field,35.05350113,-80.40899658,545,NA,US,US-NC,Marshville,no,3NC4,,3NC4,,,
10654,3NC5,small_airport,Flying Bj Airport,35.81219864,-81.06999969,1000,NA,US,US-NC,Stony Point,no,3NC5,,3NC5,,,
10655,3NC6,small_airport,Mc Cachren Field,35.3117981,-80.64420319,565,NA,US,US-NC,Harrisburg,no,3NC6,,3NC6,,,
10656,3NC7,small_airport,Maxwell Airport,36.51929855,-81.13670349,3050,NA,US,US-NC,Sparta,no,3NC7,,3NC7,,,
10657,3NC8,heliport,Chinquapin Heliport,35.15790176,-83.06704712,4200,NA,US,US-NC,Cashiers,no,3NC8,,3NC8,,,
10658,3NC9,small_airport,Womble Field,35.87509918,-79.08719635,475,NA,US,US-NC,Chapel Hill,no,3NC9,,3NC9,,,
10659,3ND5,small_airport,Gage Flying Farmer Airport,47.06110001,-97.77120209,1235,NA,US,US-ND,Oriska,no,3ND5,,3ND5,,,
10660,3NE2,small_airport,Phillips Private Airport,42.32770157,-103.1940002,4370,NA,US,US-NE,Hemingford,no,3NE2,,3NE2,,,
10661,3NE3,small_airport,Wells Airport,40.5,-99.31700134,2275,NA,US,US-NE,Holdrege,no,3NE3,,3NE3,,,
10662,3NE6,small_airport,Burkinshaw Field,42.96670151,-99.26699829,2200,NA,US,US-NE,Jamison,no,3NE6,,3NE6,,,
10663,3NE7,small_airport,Pawlet Ranch Airport,41.82910156,-102.3430023,3850,NA,US,US-NE,Lakeside,no,3NE7,,3NE7,,,
10664,3NE9,small_airport,Phelps Airport,41.04109955,-103.0680008,4400,NA,US,US-NE,Lorenzo,no,3NE9,,3NE9,,,
321922,3NH2,seaplane_base,Flying Loon Seaplane Base,42.9737639,-72.0847278,1400,NA,US,US-NH,Nelson,no,3NH2,,3NH2,,,
10665,3NH9,heliport,Longview Heliport,43.54759979,-71.22699738,560,NA,US,US-NH,Alton,no,3NH9,,3NH9,,,
10666,3NJ0,heliport,Hamilton Farm Golf Club Heliport,40.70780182,-74.68389893,308,NA,US,US-NJ,Bedminster,no,3NJ0,,3NJ0,,,
10642,3NJ1,small_airport,Pemberton Airport,39.98210144,-74.69270325,65,NA,US,US-NJ,Pemberton,no,3NJ1,,3NJ1,,,Formerly 3N7
10667,3NJ2,heliport,Educational Testing Heliport,40.34180069,-74.71630096,270,NA,US,US-NJ,Princeton,no,3NJ2,,3NJ2,,,
10668,3NJ3,heliport,Dow Jones & Co. Inc. Heliport,40.37039948,-74.58599854,76,NA,US,US-NJ,Princeton,no,3NJ3,,3NJ3,,,
10669,3NJ4,heliport,Sarnoff Princeton Heliport,40.33340073,-74.63289642,90,NA,US,US-NJ,Princeton,no,3NJ4,,3NJ4,,,
10670,3NJ5,small_airport,Mock Airport,40.53340149,-74.91629791,560,NA,US,US-NJ,Quakertown,no,3NJ5,,3NJ5,,,
10671,3NJ6,small_airport,Inductotherm Airport,40.01509857,-74.84290314,65,NA,US,US-NJ,Rancocas,no,3NJ6,,3NJ6,,,
10672,3NJ7,heliport,Pfister Helistop,40.85010147,-74.01629639,7,NA,US,US-NJ,Ridgefield,no,3NJ7,,3NJ7,,,
10673,3NJ8,heliport,Aventis Pharmaceuticals Heliport,40.62260056,-74.63269806,189,NA,US,US-NJ,Bridgewater,no,3NJ8,,3NJ8,,,
42772,3NJ9,small_airport,Allen Airstrip,39.94111252,-74.77083588,51,NA,US,US-NJ,Vincentown,no,3NJ9,,3NJ9,,,
10675,3NK0,small_airport,Mc Kinney Airport,43.2030983,-77.90249634,547,NA,US,US-NY,Brockport,no,3NK0,,3NK0,,,
10676,3NK1,heliport,Community General Hospital Heliport,41.70930099,-74.73600006,1250,NA,US,US-NY,Harris,no,3NK1,,3NK1,,,
10677,3NK2,heliport,Bassett Heliport,42.6894989,-74.92150116,1243,NA,US,US-NY,Cooperstown,no,3NK2,,3NK2,,,
10678,3NK3,heliport,Linuo American Campus Heliport,41.533948,-73.833359,322,NA,US,US-NY,Hopewell Junction,no,3NK3,,3NK3,,,IBM East Fishkill Heliport
10679,3NK4,small_airport,Laska Airport,42.02780151,-79.19419861,1480,NA,US,US-NY,Jamestown,no,3NK4,,3NK4,,,
10680,3NK5,small_airport,Secret Spot Airport,44.61669922,-73.46530151,155,NA,US,US-NY,Plattsburgh,no,3NK5,,3NK5,,,
10681,3NK6,small_airport,Tuscarora Plateau Airport,42.63700104,-77.8839035,900,NA,US,US-NY,Tuscarora,no,3NK6,,3NK6,,,
10682,3NK7,heliport,B/G Heliport,42.42480087,-74.4509964,1100,NA,US,US-NY,Gilboa/Grand Gorge,no,3NK7,,3NK7,,,
10683,3NK8,small_airport,B Flat Farm Airport,42.1405983,-73.61190033,800,NA,US,US-NY,Copake,no,3NK8,,3NK8,,,
10684,3NK9,heliport,Arnot Ogden Hospital Heliport,42.10089874,-76.82550049,909,NA,US,US-NY,Elmira,no,3NK9,,3NK9,,,
10685,3NO,small_airport,North Omaha Airport,41.36830139,-96.02249908,1322,NA,US,US-NE,Omaha,no,3NO,,3NO,,,
10686,3NP,small_airport,Napoleon Airport,42.17089844,-84.25969696,963,NA,US,US-MI,Napoleon,no,3NP,,3NP,,,
